2021-08-07 16:54:50,880 - root - INFO - train with paddle version: 2.1.2, gpu: 1
2021-08-07 16:54:50,880 - root - INFO - Number of training samples: 74820, iter: 293
2021-08-07 16:54:50,880 - root - INFO - Number of validation samples: 18706, iter: 74
2021-08-07 19:11:16,910 - root - INFO - Epoch [155/ 1000] batch [160/293]: loss = 0.3904, acc = 0.9333, lr = 0.0001
2021-08-07 19:11:18,485 - root - INFO - Epoch [155/ 1000] batch [170/293]: loss = 0.3549, acc = 0.9333, lr = 0.0001
2021-08-07 19:11:20,053 - root - INFO - Epoch [155/ 1000] batch [180/293]: loss = 0.3746, acc = 0.9333, lr = 0.0001
2021-08-07 19:11:21,461 - root - INFO - Epoch [155/ 1000] batch [190/293]: loss = 0.3477, acc = 0.9333, lr = 0.0001
2021-08-07 19:11:22,877 - root - INFO - Epoch [155/ 1000] batch [200/293]: loss = 0.3810, acc = 0.9333, lr = 0.0001
2021-08-07 19:11:24,297 - root - INFO - Epoch [155/ 1000] batch [210/293]: loss = 0.3796, acc = 0.9333, lr = 0.0001
2021-08-07 19:11:25,939 - root - INFO - Epoch [155/ 1000] batch [220/293]: loss = 0.3615, acc = 0.9333, lr = 0.0001
2021-08-07 19:11:27,262 - root - INFO - Epoch [155/ 1000] batch [230/293]: loss = 0.3716, acc = 0.9333, lr = 0.0001
2021-08-07 19:11:28,559 - root - INFO - Epoch [155/ 1000] batch [240/293]: loss = 0.3749, acc = 0.9333, lr = 0.0001
2021-08-07 19:11:30,345 - root - INFO - Epoch [155/ 1000] batch [250/293]: loss = 0.3639, acc = 0.9333, lr = 0.0001
2021-08-07 19:11:31,976 - root - INFO - Epoch [155/ 1000] batch [260/293]: loss = 0.3683, acc = 0.9333, lr = 0.0001
2021-08-07 19:11:33,627 - root - INFO - Epoch [155/ 1000] batch [270/293]: loss = 0.3809, acc = 0.9333, lr = 0.0001
2021-08-07 19:11:35,304 - root - INFO - Epoch [155/ 1000] batch [280/293]: loss = 0.3576, acc = 0.9333, lr = 0.0001
2021-08-07 19:11:36,858 - root - INFO - Epoch [155/ 1000] batch [290/293]: loss = 0.3592, acc = 0.9333, lr = 0.0001
2021-08-07 19:11:37,071 - root - INFO - Epoch 155 train acc = 0.9333, lr = 0.0001
2021-08-07 19:11:45,240 - root - INFO - Epoch 155 eval acc = 0.9566, bect_acc = 0.9570, best epoch = 150
2021-08-07 19:11:47,121 - root - INFO - Epoch [156/ 1000] batch [0/293]: loss = 0.3687, acc = 0.9333, lr = 0.0001
2021-08-07 19:11:48,614 - root - INFO - Epoch [156/ 1000] batch [10/293]: loss = 0.3592, acc = 0.9333, lr = 0.0001
2021-08-07 19:11:50,123 - root - INFO - Epoch [156/ 1000] batch [20/293]: loss = 0.3704, acc = 0.9333, lr = 0.0001
2021-08-07 19:11:51,618 - root - INFO - Epoch [156/ 1000] batch [30/293]: loss = 0.3538, acc = 0.9333, lr = 0.0001
2021-08-07 19:11:53,184 - root - INFO - Epoch [156/ 1000] batch [40/293]: loss = 0.3789, acc = 0.9333, lr = 0.0001
2021-08-07 19:11:54,646 - root - INFO - Epoch [156/ 1000] batch [50/293]: loss = 0.3610, acc = 0.9333, lr = 0.0001
2021-08-07 19:11:56,174 - root - INFO - Epoch [156/ 1000] batch [60/293]: loss = 0.3560, acc = 0.9333, lr = 0.0001
2021-08-07 19:11:57,558 - root - INFO - Epoch [156/ 1000] batch [70/293]: loss = 0.3817, acc = 0.9333, lr = 0.0001
2021-08-07 19:11:59,389 - root - INFO - Epoch [156/ 1000] batch [80/293]: loss = 0.3673, acc = 0.9334, lr = 0.0001
2021-08-07 19:12:00,942 - root - INFO - Epoch [156/ 1000] batch [90/293]: loss = 0.3754, acc = 0.9334, lr = 0.0001
2021-08-07 19:12:02,544 - root - INFO - Epoch [156/ 1000] batch [100/293]: loss = 0.3557, acc = 0.9334, lr = 0.0001
2021-08-07 19:12:04,068 - root - INFO - Epoch [156/ 1000] batch [110/293]: loss = 0.3610, acc = 0.9334, lr = 0.0001
2021-08-07 19:12:05,958 - root - INFO - Epoch [156/ 1000] batch [120/293]: loss = 0.3483, acc = 0.9334, lr = 0.0001
2021-08-07 19:12:07,272 - root - INFO - Epoch [156/ 1000] batch [130/293]: loss = 0.3676, acc = 0.9334, lr = 0.0001
2021-08-07 19:12:08,594 - root - INFO - Epoch [156/ 1000] batch [140/293]: loss = 0.3680, acc = 0.9334, lr = 0.0001
2021-08-07 19:12:09,815 - root - INFO - Epoch [156/ 1000] batch [150/293]: loss = 0.3668, acc = 0.9334, lr = 0.0001
2021-08-07 19:12:11,376 - root - INFO - Epoch [156/ 1000] batch [160/293]: loss = 0.3717, acc = 0.9334, lr = 0.0001
2021-08-07 19:12:12,961 - root - INFO - Epoch [156/ 1000] batch [170/293]: loss = 0.3535, acc = 0.9334, lr = 0.0001
2021-08-07 19:12:14,502 - root - INFO - Epoch [156/ 1000] batch [180/293]: loss = 0.3616, acc = 0.9334, lr = 0.0001
2021-08-07 19:12:15,894 - root - INFO - Epoch [156/ 1000] batch [190/293]: loss = 0.3800, acc = 0.9334, lr = 0.0001
2021-08-07 19:12:17,107 - root - INFO - Epoch [156/ 1000] batch [200/293]: loss = 0.3698, acc = 0.9334, lr = 0.0001
2021-08-07 19:12:18,611 - root - INFO - Epoch [156/ 1000] batch [210/293]: loss = 0.3574, acc = 0.9334, lr = 0.0001
2021-08-07 19:12:20,201 - root - INFO - Epoch [156/ 1000] batch [220/293]: loss = 0.3682, acc = 0.9334, lr = 0.0001
2021-08-07 19:12:21,764 - root - INFO - Epoch [156/ 1000] batch [230/293]: loss = 0.3701, acc = 0.9334, lr = 0.0001
2021-08-07 19:12:23,559 - root - INFO - Epoch [156/ 1000] batch [240/293]: loss = 0.3988, acc = 0.9334, lr = 0.0001
2021-08-07 19:12:24,968 - root - INFO - Epoch [156/ 1000] batch [250/293]: loss = 0.3627, acc = 0.9334, lr = 0.0001
2021-08-07 19:12:26,694 - root - INFO - Epoch [156/ 1000] batch [260/293]: loss = 0.3512, acc = 0.9334, lr = 0.0001
2021-08-07 19:12:28,183 - root - INFO - Epoch [156/ 1000] batch [270/293]: loss = 0.3665, acc = 0.9334, lr = 0.0001
2021-08-07 19:12:29,855 - root - INFO - Epoch [156/ 1000] batch [280/293]: loss = 0.3942, acc = 0.9334, lr = 0.0001
2021-08-07 19:12:31,188 - root - INFO - Epoch [156/ 1000] batch [290/293]: loss = 0.3518, acc = 0.9334, lr = 0.0001
2021-08-07 19:12:31,435 - root - INFO - Epoch 156 train acc = 0.9334, lr = 0.0001
2021-08-07 19:12:39,048 - root - INFO - Epoch 156 eval acc = 0.9566, bect_acc = 0.9570, best epoch = 150
2021-08-07 19:12:40,663 - root - INFO - Epoch [157/ 1000] batch [0/293]: loss = 0.3474, acc = 0.9334, lr = 0.0001
2021-08-07 19:12:42,162 - root - INFO - Epoch [157/ 1000] batch [10/293]: loss = 0.3452, acc = 0.9334, lr = 0.0001
2021-08-07 19:12:43,522 - root - INFO - Epoch [157/ 1000] batch [20/293]: loss = 0.3655, acc = 0.9334, lr = 0.0001
2021-08-07 19:12:44,914 - root - INFO - Epoch [157/ 1000] batch [30/293]: loss = 0.3580, acc = 0.9334, lr = 0.0001
2021-08-07 19:12:46,551 - root - INFO - Epoch [157/ 1000] batch [40/293]: loss = 0.3529, acc = 0.9334, lr = 0.0001
2021-08-07 19:12:48,108 - root - INFO - Epoch [157/ 1000] batch [50/293]: loss = 0.3434, acc = 0.9334, lr = 0.0001
2021-08-07 19:12:49,492 - root - INFO - Epoch [157/ 1000] batch [60/293]: loss = 0.3817, acc = 0.9334, lr = 0.0001
2021-08-07 19:12:51,162 - root - INFO - Epoch [157/ 1000] batch [70/293]: loss = 0.3792, acc = 0.9334, lr = 0.0001
2021-08-07 19:12:52,562 - root - INFO - Epoch [157/ 1000] batch [80/293]: loss = 0.3630, acc = 0.9334, lr = 0.0001
2021-08-07 19:12:54,310 - root - INFO - Epoch [157/ 1000] batch [90/293]: loss = 0.3653, acc = 0.9334, lr = 0.0001
2021-08-07 19:12:55,975 - root - INFO - Epoch [157/ 1000] batch [100/293]: loss = 0.3689, acc = 0.9334, lr = 0.0001
2021-08-07 19:12:57,495 - root - INFO - Epoch [157/ 1000] batch [110/293]: loss = 0.3478, acc = 0.9334, lr = 0.0001
2021-08-07 19:12:59,081 - root - INFO - Epoch [157/ 1000] batch [120/293]: loss = 0.3498, acc = 0.9334, lr = 0.0001
2021-08-07 19:13:00,364 - root - INFO - Epoch [157/ 1000] batch [130/293]: loss = 0.3550, acc = 0.9334, lr = 0.0001
2021-08-07 19:13:01,706 - root - INFO - Epoch [157/ 1000] batch [140/293]: loss = 0.3800, acc = 0.9334, lr = 0.0001
2021-08-07 19:13:03,171 - root - INFO - Epoch [157/ 1000] batch [150/293]: loss = 0.3725, acc = 0.9335, lr = 0.0001
2021-08-07 19:13:04,872 - root - INFO - Epoch [157/ 1000] batch [160/293]: loss = 0.3678, acc = 0.9335, lr = 0.0001
2021-08-07 19:13:06,757 - root - INFO - Epoch [157/ 1000] batch [170/293]: loss = 0.3582, acc = 0.9335, lr = 0.0001
2021-08-07 19:13:08,181 - root - INFO - Epoch [157/ 1000] batch [180/293]: loss = 0.3769, acc = 0.9335, lr = 0.0001
2021-08-07 19:13:09,496 - root - INFO - Epoch [157/ 1000] batch [190/293]: loss = 0.3420, acc = 0.9335, lr = 0.0001
2021-08-07 19:13:11,009 - root - INFO - Epoch [157/ 1000] batch [200/293]: loss = 0.3838, acc = 0.9335, lr = 0.0001
2021-08-07 19:13:12,377 - root - INFO - Epoch [157/ 1000] batch [210/293]: loss = 0.3664, acc = 0.9335, lr = 0.0001
2021-08-07 19:13:13,839 - root - INFO - Epoch [157/ 1000] batch [220/293]: loss = 0.3661, acc = 0.9335, lr = 0.0001
2021-08-07 19:13:15,259 - root - INFO - Epoch [157/ 1000] batch [230/293]: loss = 0.3469, acc = 0.9335, lr = 0.0001
2021-08-07 19:13:16,709 - root - INFO - Epoch [157/ 1000] batch [240/293]: loss = 0.3329, acc = 0.9335, lr = 0.0001
2021-08-07 19:13:18,753 - root - INFO - Epoch [157/ 1000] batch [250/293]: loss = 0.3660, acc = 0.9335, lr = 0.0001
2021-08-07 19:13:20,060 - root - INFO - Epoch [157/ 1000] batch [260/293]: loss = 0.4003, acc = 0.9335, lr = 0.0001
2021-08-07 19:13:21,407 - root - INFO - Epoch [157/ 1000] batch [270/293]: loss = 0.3714, acc = 0.9335, lr = 0.0001
2021-08-07 19:13:22,975 - root - INFO - Epoch [157/ 1000] batch [280/293]: loss = 0.3538, acc = 0.9335, lr = 0.0001
2021-08-07 19:13:24,269 - root - INFO - Epoch [157/ 1000] batch [290/293]: loss = 0.3824, acc = 0.9335, lr = 0.0001
2021-08-07 19:13:24,482 - root - INFO - Epoch 157 train acc = 0.9335, lr = 0.0001
2021-08-07 19:13:32,750 - root - INFO - Epoch 157 eval acc = 0.9564, bect_acc = 0.9570, best epoch = 150
2021-08-07 19:13:34,491 - root - INFO - Epoch [158/ 1000] batch [0/293]: loss = 0.3660, acc = 0.9335, lr = 0.0001
2021-08-07 19:13:36,028 - root - INFO - Epoch [158/ 1000] batch [10/293]: loss = 0.3815, acc = 0.9335, lr = 0.0001
2021-08-07 19:13:37,561 - root - INFO - Epoch [158/ 1000] batch [20/293]: loss = 0.3376, acc = 0.9335, lr = 0.0001
2021-08-07 19:13:38,863 - root - INFO - Epoch [158/ 1000] batch [30/293]: loss = 0.3638, acc = 0.9335, lr = 0.0001
2021-08-07 19:13:40,506 - root - INFO - Epoch [158/ 1000] batch [40/293]: loss = 0.3612, acc = 0.9335, lr = 0.0001
2021-08-07 19:13:42,013 - root - INFO - Epoch [158/ 1000] batch [50/293]: loss = 0.3388, acc = 0.9335, lr = 0.0001
2021-08-07 19:13:43,769 - root - INFO - Epoch [158/ 1000] batch [60/293]: loss = 0.3629, acc = 0.9335, lr = 0.0001
2021-08-07 19:13:45,314 - root - INFO - Epoch [158/ 1000] batch [70/293]: loss = 0.3749, acc = 0.9335, lr = 0.0001
2021-08-07 19:13:46,970 - root - INFO - Epoch [158/ 1000] batch [80/293]: loss = 0.3628, acc = 0.9335, lr = 0.0001
2021-08-07 19:13:48,211 - root - INFO - Epoch [158/ 1000] batch [90/293]: loss = 0.3446, acc = 0.9335, lr = 0.0001
2021-08-07 19:13:49,826 - root - INFO - Epoch [158/ 1000] batch [100/293]: loss = 0.3423, acc = 0.9335, lr = 0.0001
2021-08-07 19:13:51,575 - root - INFO - Epoch [158/ 1000] batch [110/293]: loss = 0.3839, acc = 0.9335, lr = 0.0001
2021-08-07 19:13:52,984 - root - INFO - Epoch [158/ 1000] batch [120/293]: loss = 0.3872, acc = 0.9335, lr = 0.0001
2021-08-07 19:13:54,259 - root - INFO - Epoch [158/ 1000] batch [130/293]: loss = 0.3574, acc = 0.9335, lr = 0.0001
2021-08-07 19:13:55,572 - root - INFO - Epoch [158/ 1000] batch [140/293]: loss = 0.3469, acc = 0.9335, lr = 0.0001
2021-08-07 19:13:57,027 - root - INFO - Epoch [158/ 1000] batch [150/293]: loss = 0.3648, acc = 0.9335, lr = 0.0001
2021-08-07 19:13:58,533 - root - INFO - Epoch [158/ 1000] batch [160/293]: loss = 0.3719, acc = 0.9335, lr = 0.0001
2021-08-07 19:13:59,868 - root - INFO - Epoch [158/ 1000] batch [170/293]: loss = 0.3756, acc = 0.9335, lr = 0.0001
2021-08-07 19:14:01,286 - root - INFO - Epoch [158/ 1000] batch [180/293]: loss = 0.3533, acc = 0.9335, lr = 0.0001
2021-08-07 19:14:02,799 - root - INFO - Epoch [158/ 1000] batch [190/293]: loss = 0.3693, acc = 0.9335, lr = 0.0001
2021-08-07 19:14:04,152 - root - INFO - Epoch [158/ 1000] batch [200/293]: loss = 0.3498, acc = 0.9335, lr = 0.0001
2021-08-07 19:14:05,669 - root - INFO - Epoch [158/ 1000] batch [210/293]: loss = 0.3541, acc = 0.9336, lr = 0.0001
2021-08-07 19:14:07,145 - root - INFO - Epoch [158/ 1000] batch [220/293]: loss = 0.3827, acc = 0.9336, lr = 0.0001
2021-08-07 19:14:08,766 - root - INFO - Epoch [158/ 1000] batch [230/293]: loss = 0.3532, acc = 0.9336, lr = 0.0001
2021-08-07 19:14:10,634 - root - INFO - Epoch [158/ 1000] batch [240/293]: loss = 0.3642, acc = 0.9336, lr = 0.0001
2021-08-07 19:14:12,206 - root - INFO - Epoch [158/ 1000] batch [250/293]: loss = 0.3705, acc = 0.9336, lr = 0.0001
2021-08-07 19:14:13,696 - root - INFO - Epoch [158/ 1000] batch [260/293]: loss = 0.3655, acc = 0.9336, lr = 0.0001
2021-08-07 19:14:15,198 - root - INFO - Epoch [158/ 1000] batch [270/293]: loss = 0.3693, acc = 0.9336, lr = 0.0001
2021-08-07 19:14:17,094 - root - INFO - Epoch [158/ 1000] batch [280/293]: loss = 0.3587, acc = 0.9336, lr = 0.0001
2021-08-07 19:14:18,328 - root - INFO - Epoch [158/ 1000] batch [290/293]: loss = 0.3665, acc = 0.9336, lr = 0.0001
2021-08-07 19:14:18,570 - root - INFO - Epoch 158 train acc = 0.9336, lr = 0.0001
2021-08-07 19:14:26,102 - root - INFO - Epoch 158 eval acc = 0.9564, bect_acc = 0.9570, best epoch = 150
2021-08-07 19:14:27,597 - root - INFO - Epoch [159/ 1000] batch [0/293]: loss = 0.3775, acc = 0.9336, lr = 0.0001
2021-08-07 19:14:29,098 - root - INFO - Epoch [159/ 1000] batch [10/293]: loss = 0.3700, acc = 0.9336, lr = 0.0001
2021-08-07 19:14:30,512 - root - INFO - Epoch [159/ 1000] batch [20/293]: loss = 0.3656, acc = 0.9336, lr = 0.0001
2021-08-07 19:14:32,114 - root - INFO - Epoch [159/ 1000] batch [30/293]: loss = 0.3794, acc = 0.9336, lr = 0.0001
2021-08-07 19:14:33,623 - root - INFO - Epoch [159/ 1000] batch [40/293]: loss = 0.3800, acc = 0.9336, lr = 0.0001
2021-08-07 19:14:35,237 - root - INFO - Epoch [159/ 1000] batch [50/293]: loss = 0.3618, acc = 0.9336, lr = 0.0001
2021-08-07 19:14:36,841 - root - INFO - Epoch [159/ 1000] batch [60/293]: loss = 0.3690, acc = 0.9336, lr = 0.0001
2021-08-07 19:14:38,343 - root - INFO - Epoch [159/ 1000] batch [70/293]: loss = 0.3751, acc = 0.9336, lr = 0.0001
2021-08-07 19:14:39,916 - root - INFO - Epoch [159/ 1000] batch [80/293]: loss = 0.3700, acc = 0.9336, lr = 0.0001
2021-08-07 19:14:41,642 - root - INFO - Epoch [159/ 1000] batch [90/293]: loss = 0.3593, acc = 0.9336, lr = 0.0001
2021-08-07 19:14:43,228 - root - INFO - Epoch [159/ 1000] batch [100/293]: loss = 0.3802, acc = 0.9336, lr = 0.0001
2021-08-07 19:14:44,496 - root - INFO - Epoch [159/ 1000] batch [110/293]: loss = 0.3635, acc = 0.9336, lr = 0.0001
2021-08-07 19:14:45,817 - root - INFO - Epoch [159/ 1000] batch [120/293]: loss = 0.3544, acc = 0.9336, lr = 0.0001
2021-08-07 19:14:47,140 - root - INFO - Epoch [159/ 1000] batch [130/293]: loss = 0.3736, acc = 0.9336, lr = 0.0001
2021-08-07 19:14:48,680 - root - INFO - Epoch [159/ 1000] batch [140/293]: loss = 0.3423, acc = 0.9336, lr = 0.0001
2021-08-07 19:14:50,080 - root - INFO - Epoch [159/ 1000] batch [150/293]: loss = 0.3644, acc = 0.9336, lr = 0.0001
2021-08-07 19:14:51,546 - root - INFO - Epoch [159/ 1000] batch [160/293]: loss = 0.3494, acc = 0.9336, lr = 0.0001
2021-08-07 19:14:53,455 - root - INFO - Epoch [159/ 1000] batch [170/293]: loss = 0.3736, acc = 0.9336, lr = 0.0001
2021-08-07 19:14:54,760 - root - INFO - Epoch [159/ 1000] batch [180/293]: loss = 0.3893, acc = 0.9336, lr = 0.0001
2021-08-07 19:14:56,029 - root - INFO - Epoch [159/ 1000] batch [190/293]: loss = 0.3706, acc = 0.9336, lr = 0.0001
2021-08-07 19:14:57,288 - root - INFO - Epoch [159/ 1000] batch [200/293]: loss = 0.3535, acc = 0.9336, lr = 0.0001
2021-08-07 19:14:59,080 - root - INFO - Epoch [159/ 1000] batch [210/293]: loss = 0.3417, acc = 0.9336, lr = 0.0001
2021-08-07 19:15:00,294 - root - INFO - Epoch [159/ 1000] batch [220/293]: loss = 0.3546, acc = 0.9336, lr = 0.0001
2021-08-07 19:15:01,802 - root - INFO - Epoch [159/ 1000] batch [230/293]: loss = 0.3687, acc = 0.9336, lr = 0.0001
2021-08-07 19:15:03,366 - root - INFO - Epoch [159/ 1000] batch [240/293]: loss = 0.3508, acc = 0.9336, lr = 0.0001
2021-08-07 19:15:05,086 - root - INFO - Epoch [159/ 1000] batch [250/293]: loss = 0.3748, acc = 0.9336, lr = 0.0001
2021-08-07 19:15:06,937 - root - INFO - Epoch [159/ 1000] batch [260/293]: loss = 0.3525, acc = 0.9336, lr = 0.0001
2021-08-07 19:15:08,479 - root - INFO - Epoch [159/ 1000] batch [270/293]: loss = 0.3693, acc = 0.9336, lr = 0.0001
2021-08-07 19:15:09,984 - root - INFO - Epoch [159/ 1000] batch [280/293]: loss = 0.3526, acc = 0.9337, lr = 0.0001
2021-08-07 19:15:11,295 - root - INFO - Epoch [159/ 1000] batch [290/293]: loss = 0.3582, acc = 0.9337, lr = 0.0001
2021-08-07 19:15:11,533 - root - INFO - Epoch 159 train acc = 0.9337, lr = 0.0001
2021-08-07 19:15:19,131 - root - INFO - Epoch 159 eval acc = 0.9569, bect_acc = 0.9570, best epoch = 150
2021-08-07 19:15:21,009 - root - INFO - Epoch [160/ 1000] batch [0/293]: loss = 0.3367, acc = 0.9337, lr = 0.0001
2021-08-07 19:15:22,561 - root - INFO - Epoch [160/ 1000] batch [10/293]: loss = 0.3529, acc = 0.9337, lr = 0.0001
2021-08-07 19:15:24,022 - root - INFO - Epoch [160/ 1000] batch [20/293]: loss = 0.3498, acc = 0.9337, lr = 0.0001
2021-08-07 19:15:25,549 - root - INFO - Epoch [160/ 1000] batch [30/293]: loss = 0.3488, acc = 0.9337, lr = 0.0001
2021-08-07 19:15:27,004 - root - INFO - Epoch [160/ 1000] batch [40/293]: loss = 0.3872, acc = 0.9337, lr = 0.0001
2021-08-07 19:15:28,326 - root - INFO - Epoch [160/ 1000] batch [50/293]: loss = 0.3516, acc = 0.9337, lr = 0.0001
2021-08-07 19:15:29,627 - root - INFO - Epoch [160/ 1000] batch [60/293]: loss = 0.3765, acc = 0.9337, lr = 0.0001
2021-08-07 19:15:30,989 - root - INFO - Epoch [160/ 1000] batch [70/293]: loss = 0.3765, acc = 0.9337, lr = 0.0001
2021-08-07 19:15:32,408 - root - INFO - Epoch [160/ 1000] batch [80/293]: loss = 0.3541, acc = 0.9337, lr = 0.0001
2021-08-07 19:15:33,840 - root - INFO - Epoch [160/ 1000] batch [90/293]: loss = 0.3591, acc = 0.9337, lr = 0.0001
2021-08-07 19:15:35,226 - root - INFO - Epoch [160/ 1000] batch [100/293]: loss = 0.3576, acc = 0.9337, lr = 0.0001
2021-08-07 19:15:36,568 - root - INFO - Epoch [160/ 1000] batch [110/293]: loss = 0.3710, acc = 0.9337, lr = 0.0001
2021-08-07 19:15:37,820 - root - INFO - Epoch [160/ 1000] batch [120/293]: loss = 0.3759, acc = 0.9337, lr = 0.0001
2021-08-07 19:15:39,664 - root - INFO - Epoch [160/ 1000] batch [130/293]: loss = 0.3695, acc = 0.9337, lr = 0.0001
2021-08-07 19:15:41,087 - root - INFO - Epoch [160/ 1000] batch [140/293]: loss = 0.3660, acc = 0.9337, lr = 0.0001
2021-08-07 19:15:42,474 - root - INFO - Epoch [160/ 1000] batch [150/293]: loss = 0.3575, acc = 0.9337, lr = 0.0001
2021-08-07 19:15:43,714 - root - INFO - Epoch [160/ 1000] batch [160/293]: loss = 0.3624, acc = 0.9337, lr = 0.0001
2021-08-07 19:15:45,004 - root - INFO - Epoch [160/ 1000] batch [170/293]: loss = 0.3750, acc = 0.9337, lr = 0.0001
2021-08-07 19:15:46,481 - root - INFO - Epoch [160/ 1000] batch [180/293]: loss = 0.3442, acc = 0.9337, lr = 0.0001
2021-08-07 19:15:48,057 - root - INFO - Epoch [160/ 1000] batch [190/293]: loss = 0.3486, acc = 0.9337, lr = 0.0001
2021-08-07 19:15:49,790 - root - INFO - Epoch [160/ 1000] batch [200/293]: loss = 0.3633, acc = 0.9337, lr = 0.0001
2021-08-07 19:15:51,522 - root - INFO - Epoch [160/ 1000] batch [210/293]: loss = 0.3607, acc = 0.9337, lr = 0.0001
2021-08-07 19:15:52,869 - root - INFO - Epoch [160/ 1000] batch [220/293]: loss = 0.3778, acc = 0.9337, lr = 0.0001
2021-08-07 19:15:54,244 - root - INFO - Epoch [160/ 1000] batch [230/293]: loss = 0.3730, acc = 0.9337, lr = 0.0001
2021-08-07 19:15:55,782 - root - INFO - Epoch [160/ 1000] batch [240/293]: loss = 0.3640, acc = 0.9337, lr = 0.0001
2021-08-07 19:15:57,326 - root - INFO - Epoch [160/ 1000] batch [250/293]: loss = 0.3413, acc = 0.9337, lr = 0.0001
2021-08-07 19:15:58,992 - root - INFO - Epoch [160/ 1000] batch [260/293]: loss = 0.3705, acc = 0.9337, lr = 0.0001
2021-08-07 19:16:00,391 - root - INFO - Epoch [160/ 1000] batch [270/293]: loss = 0.3697, acc = 0.9337, lr = 0.0001
2021-08-07 19:16:01,736 - root - INFO - Epoch [160/ 1000] batch [280/293]: loss = 0.3614, acc = 0.9337, lr = 0.0001
2021-08-07 19:16:03,393 - root - INFO - Epoch [160/ 1000] batch [290/293]: loss = 0.3893, acc = 0.9337, lr = 0.0001
2021-08-07 19:16:03,627 - root - INFO - Epoch 160 train acc = 0.9337, lr = 0.0001
2021-08-07 19:16:11,637 - root - INFO - Epoch 160 eval acc = 0.9561, bect_acc = 0.9570, best epoch = 150
2021-08-07 19:16:13,419 - root - INFO - Epoch [161/ 1000] batch [0/293]: loss = 0.3550, acc = 0.9337, lr = 0.0001
2021-08-07 19:16:14,890 - root - INFO - Epoch [161/ 1000] batch [10/293]: loss = 0.3755, acc = 0.9337, lr = 0.0001
2021-08-07 19:16:16,070 - root - INFO - Epoch [161/ 1000] batch [20/293]: loss = 0.3768, acc = 0.9337, lr = 0.0001
2021-08-07 19:16:17,348 - root - INFO - Epoch [161/ 1000] batch [30/293]: loss = 0.3813, acc = 0.9337, lr = 0.0001
2021-08-07 19:16:19,220 - root - INFO - Epoch [161/ 1000] batch [40/293]: loss = 0.3587, acc = 0.9338, lr = 0.0001
2021-08-07 19:16:20,510 - root - INFO - Epoch [161/ 1000] batch [50/293]: loss = 0.3759, acc = 0.9338, lr = 0.0001
2021-08-07 19:16:22,214 - root - INFO - Epoch [161/ 1000] batch [60/293]: loss = 0.3763, acc = 0.9338, lr = 0.0001
2021-08-07 19:16:23,687 - root - INFO - Epoch [161/ 1000] batch [70/293]: loss = 0.3540, acc = 0.9338, lr = 0.0001
2021-08-07 19:16:25,289 - root - INFO - Epoch [161/ 1000] batch [80/293]: loss = 0.3597, acc = 0.9338, lr = 0.0001
2021-08-07 19:16:26,552 - root - INFO - Epoch [161/ 1000] batch [90/293]: loss = 0.3478, acc = 0.9338, lr = 0.0001
2021-08-07 19:16:28,172 - root - INFO - Epoch [161/ 1000] batch [100/293]: loss = 0.3746, acc = 0.9338, lr = 0.0001
2021-08-07 19:16:29,508 - root - INFO - Epoch [161/ 1000] batch [110/293]: loss = 0.3673, acc = 0.9338, lr = 0.0001
2021-08-07 19:16:30,866 - root - INFO - Epoch [161/ 1000] batch [120/293]: loss = 0.3692, acc = 0.9338, lr = 0.0001
2021-08-07 19:16:32,391 - root - INFO - Epoch [161/ 1000] batch [130/293]: loss = 0.3425, acc = 0.9338, lr = 0.0001
2021-08-07 19:16:33,881 - root - INFO - Epoch [161/ 1000] batch [140/293]: loss = 0.3482, acc = 0.9338, lr = 0.0001
